,dateTime,source,title,link,top_sentiment,sentiment_score
387,4/5/2025 6:28:29 PM,Seeking Alpha,Trending stocks as Wall Street gets battered by tariff news,https://seekingalpha.com/news/4428929-trending-stocks-as-wall-street-gets-battered-by-tariff-news?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,,
388,4/6/2025 12:44:51 PM,TipRanks,"Foxconn Shines in Tech Slump, but Tariff Threats Loom",/news/stocks/foxconn-shines-in-tech-slump-but-tariff-threats-loom-1034553255,,
389,4/6/2025 7:26:00 PM,TipRanks,"What to Expect in the Week Ahead: Inflation Data, Bank Earnings, and More Tariff Concerns",/news/stocks/what-to-expect-in-the-week-ahead-inflation-data-bank-earnings-and-more-tariff-concerns-1034553390,,
390,4/6/2025 10:58:40 PM,TipRanks,"‘More Losses Might Be Ahead,’ Says Investor About Nvidia Stock",/news/stocks/more-losses-might-be-ahead-says-investor-about-nvidia-stock-1034553702,,
391,4/7/2025 6:42:52 AM,TipRanks,Black Monday 2.0? Trump Tariffs Spark Fear of Global Stock Market Havoc on April 7,/news/stocks/black-monday-2-0-trump-tariffs-spark-fear-of-global-stock-market-havoc-on-april-7-1034555062,,
392,4/7/2025 10:01:23 AM,TipRanks,Nvidia Faces Short-Term Headwinds Despite Bullish Growth Forecasts,/news/stocks/nvidia-faces-short-term-headwinds-despite-bullish-growth-forecasts-1034556097,,
393,4/7/2025 12:01:30 PM,TipRanks,NVIDIA put buyer realizes 63% same-day gains,/news/stocks/nvidia-put-buyer-realizes-63-same-day-gains-1034556722,,
394,4/7/2025 1:02:04 PM,TipRanks,Notable open interest changes for April 7th,/news/stocks/notable-open-interest-changes-for-april-7th-1034557020,,
395,4/7/2025 1:25:08 PM,TipRanks,"Samsung Q1 profit likely down on low AI chip sales, foundry losses, Reuters says",/news/stocks/samsung-q1-profit-likely-down-on-low-ai-chip-sales-foundry-losses-reuters-says-1034557103,,
396,4/7/2025 1:52:41 PM,Seeking Alpha,"Biggest stock movers Monday: Magnificent seven, crypto stocks, U.S.-listed Chinese stocks, and more",https://seekingalpha.com/news/4429048-biggest-stock-movers-monday-magnificent-seven-crypto-stocks-and-more?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,,
397,4/7/2025 2:39:17 PM,TipRanks,Nvidia Stock (NVDA) Named a Top Semiconductor Pick by Bank of America,/news/stocks/nvidia-stock-nvda-named-a-top-semiconductor-pick-by-bank-of-america-1034557318,,
398,4/7/2025 2:57:06 PM,TipRanks,Why Tower Semiconductor’s (TSEM) Stock Meltdown Makes it a Buy,/news/stocks/why-tower-semiconductor-s-tsem-stock-meltdown-makes-it-a-buy-1034557396,,
399,4/7/2025 3:06:44 PM,TipRanks,3 Emerging Tech Stocks to Watch Now for Big AI and Quantum Gains,/news/stocks/3-emerging-tech-stocks-to-watch-now-for-big-ai-and-quantum-gains-1034557394,,
400,4/7/2025 8:15:22 PM,Seeking Alpha,Chip stocks fluctuate as EU gets set to retaliate against Trump's tariffs,https://seekingalpha.com/news/4429077-chip-stocks-slump-further-as-eu-prepares-to-hit-back-at-trumps-tariffs?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,,
401,4/7/2025 10:27:16 PM,TipRanks,"‘Don’t Hold Your Breath,’ Says Frank Lee About Nvidia Stock",/news/stocks/don-t-hold-your-breath-says-frank-lee-about-nvidia-stock-1034558177,,
402,4/8/2025 12:35:08 AM,TipRanks,Cathie Wood’s ARK Investment buys 152K shares of Nvidia today,/news/stocks/cathie-wood-s-ark-investment-buys-152k-shares-of-nvidia-today-1034558398,,
403,4/8/2025 5:39:00 AM,TipRanks,Supermicro Stock (SMCI) Powers S&P 500 Rally as Chipmakers Rebound after Tariff Selloff,/news/stocks/supermicro-stock-smci-powers-s-p-500-rally-as-chipmakers-rebound-after-tariff-selloff-1034559325,,
404,4/8/2025 6:25:54 AM,TipRanks,Cathie Wood Buys the Dip in Nvidia (NVDA) and Amazon (AMZN) Stocks,/news/stocks/cathie-wood-buys-the-dip-in-nvidia-nvda-and-amazon-amzn-stocks-1034559493,,
405,4/8/2025 7:23:19 AM,TipRanks,Trump Tariffs Sound Alarm Across Magnificent Seven Stocks,/news/stocks/trump-tariffs-sound-alarm-across-magnificent-seven-stocks-1034559706,,
406,4/8/2025 10:31:01 AM,TipRanks,"White House orders federal agencies develop AI strategies, Reuters says",/news/stocks/white-house-orders-federal-agencies-develop-ai-strategies-reuters-says-1034560963,,
407,4/8/2025 10:38:50 AM,TipRanks,Which Stocks Are Rising as Markets Rebound from Trump Tariffs?,/news/stocks/which-stocks-are-rising-as-markets-rebound-from-trump-tariffs-1034560923,,
408,4/8/2025 12:00:38 PM,TipRanks,NVIDIA call buyer realizes 37% same-day gains,/news/stocks/nvidia-call-buyer-realizes-37-same-day-gains-1034561573,,
409,4/8/2025 12:42:49 PM,TipRanks,Nvidia Stock (NVDA) Smashes Back as AI Demand Counters Tariff Panic,/news/stocks/nvidia-stock-nvda-smashes-back-as-ai-demand-counters-tariff-panic-1034561794,,
410,4/8/2025 1:00:49 PM,TipRanks,Notable open interest changes for April 8th,/news/stocks/notable-open-interest-changes-for-april-8th-1034561846,,
411,4/8/2025 1:37:41 PM,TipRanks,"3 Best Quantum Computing Stocks to Buy Now, According to Hedge Funds – 4/8/2025",/news/stocks/3-best-quantum-computing-stocks-to-buy-now-according-to-hedge-funds-4-8-2025-1034561952,,
412,4/8/2025 4:00:54 PM,TipRanks,"USTR Greer says pharmaceuticals, semis need own trade investigations",/news/stocks/ustr-greer-says-pharmaceuticals-semis-need-own-trade-investigations-1034562369,,
413,4/8/2025 5:16:18 PM,TipRanks,AI Daily: Meta defends new AI models’ benchmark results,/news/stocks/ai-daily-meta-defends-new-ai-models-benchmark-results-1034562410,,
414,4/8/2025 8:46:35 PM,Seeking Alpha,Intel plunges to 16-year low as several semiconductor stocks hit multi-year lows,https://seekingalpha.com/news/4429545-intel-plunges-to-16-year-low-as-several-semiconductor-stocks-hit-multi-year-lows?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,,
415,4/8/2025 9:55:50 PM,TipRanks,Microsoft (MSFT) Is Again the World’s Most Valuable Company,/news/stocks/microsoft-msft-is-again-the-world-s-most-valuable-company-1034562747,,
416,4/9/2025 12:10:57 AM,TipRanks,Cathie Wood’s ARK Investment buys 189K shares of Nvidia today,/news/stocks/cathie-wood-s-ark-investment-buys-189k-shares-of-nvidia-today-1034563390,,
417,4/9/2025 4:31:28 AM,TipRanks,‘Magnificent Seven’ Stocks Bleed Over $2 Trillion in 104% Tariff Storm,/news/stocks/magnificent-seven-stocks-bleed-over-2-trillion-in-104-tariff-storm-1034564194,,
418,4/9/2025 5:46:32 AM,TipRanks,AMD Stock Skids as Chipmakers Buckle Under Market Pressure,/news/stocks/amd-stock-skids-as-chipmakers-buckle-under-market-pressure-1034564467,,
419,4/9/2025 7:00:34 AM,TipRanks,Nvidia and Amazon: Cathie Wood Is Buying These 2 Stocks as Tech Turmoil Escalates,/news/stocks/nvidia-and-amazon-cathie-wood-is-buying-these-2-stocks-as-tech-turmoil-escalates-1034564803,,
420,4/9/2025 7:59:12 AM,TipRanks,3 ‘Strong Buy’ Stocks to Consider as Tariffs Push S&P 500 (SPX) Toward Bear Market,/news/stocks/3-strong-buy-stocks-to-consider-as-tariffs-push-s-p-500-spx-toward-bear-market-1034565425,,
421,4/9/2025 10:49:19 AM,TipRanks,‘It’s Not a Question of If’: AI’s Godfather Is Sounding the Alarm and Big Tech Isn’t Listening,/news/stocks/it-s-not-a-question-of-if-ai-s-godfather-is-sounding-the-alarm-and-big-tech-isn-t-listening-1034566200,,
422,4/9/2025 12:00:31 PM,TipRanks,NVIDIA put buyer realizes 44% same-day gains,/news/stocks/nvidia-put-buyer-realizes-44-same-day-gains-1034566613,,
423,4/9/2025 12:21:22 PM,TipRanks,Why META Platforms Stock is a Smart Buy for Black Swan Portfolios,/news/stocks/why-meta-platforms-stock-is-a-smart-buy-for-black-swan-portfolios-1034566757,,
424,4/9/2025 12:44:26 PM,TipRanks,Andreessen Horowitz Wants $20B for an AI Fund,/news/stocks/andreessen-horowitz-wants-20b-for-an-ai-fund-1034566791,,
425,4/9/2025 12:55:14 PM,TipRanks,Notable open interest changes for April 9th,/news/stocks/notable-open-interest-changes-for-april-9th-1034566865,,
426,4/9/2025 1:42:19 PM,TipRanks,Quantum Computing News: Quantum Firms Drive New Breakthroughs in 2025,/news/stocks/quantum-computing-news-quantum-firms-drive-new-breakthroughs-in-2025-1034567003,,
427,4/9/2025 1:46:28 PM,TipRanks,Nvidia price target lowered to $140 from $175 at TD Cowen,/news/stocks/nvidia-price-target-lowered-to-140-from-175-at-td-cowen-1034566974,,
428,4/9/2025 4:25:23 PM,TipRanks,Google says Cloud among first to offer Nvidia’s Vera Rubin GPUs,/news/stocks/google-says-cloud-among-first-to-offer-nvidia-s-vera-rubin-gpus-1034567394,,
429,4/9/2025 4:35:26 PM,TipRanks,"Nvidia, Google Cloud teamming up to deliver on-prem agentic AI",/news/stocks/nvidia-google-cloud-teamming-up-to-deliver-on-prem-agentic-ai-1034567382,,
430,4/9/2025 4:39:16 PM,TipRanks,Dow Jones Index Daily Report: Stocks Jump as Tariffs Go Into Effect Today,/news/stocks/dow-jones-index-daily-report-stocks-jump-as-tariffs-go-into-effect-today-1034567377,,
431,4/9/2025 5:18:11 PM,TipRanks,"U.S. Will Continue to Dominate, Says Top Investor",/news/stocks/u-s-will-continue-to-dominate-says-top-investor-1034567484,,
432,4/9/2025 5:35:34 PM,TipRanks,AI Daily: Google Cloud Next conference kicks off,/news/stocks/ai-daily-google-cloud-next-conference-kicks-off-1034567513,,
433,4/9/2025 5:40:00 PM,TipRanks,Short Sellers Profit $159B in Six Days as Market Falls,/news/stocks/short-sellers-profit-159b-in-six-days-as-market-falls-1034567505,,
434,4/9/2025 5:42:09 PM,TipRanks,"AAPL, NVDA, TSLA: Stocks Skyrocket as Trump Announces 90-Day Tariff Reduction",/news/stocks/aapl-nvda-tsla-stocks-skyrocket-as-trump-announces-90-day-tariff-reduction-1034567553,,
435,4/9/2025 6:12:25 PM,Seeking Alpha,White House steps back from potential export curbs on Nvidia's H20 chips: report,https://seekingalpha.com/news/4429870-white-house-steps-back-from-potential-export-curbs-on-nvidias-h20-chips-report?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,,
436,4/10/2025 4:53:40 AM,TipRanks,OpenAI-Rival Anthropic Heats Up AI Race with $200 Per Month Subscription,/news/stocks/openai-rival-anthropic-heats-up-ai-race-with-200-per-month-subscription-1034569121,,
437,4/10/2025 6:38:00 AM,TipRanks,Magnificent 7 Stocks Add Over $1.5T in Market Cap After Trump Pauses Tariffs,/news/stocks/magnificent-7-stocks-add-over-1-5t-in-market-cap-after-trump-pauses-tariffs-1034569386,,
438,4/10/2025 7:35:54 AM,TipRanks,Nvidia Stock Climbs After Tariff Pause and Export Ban Lift,/news/stocks/nvidia-stock-climbs-after-tariff-pause-and-export-ban-lift-1034569561,,
439,4/10/2025 9:46:08 AM,TipRanks,"White House backed off Nvidia H20 chip crackdown after dinner, NPR reports",/news/stocks/white-house-backed-off-nvidia-h20-chip-crackdown-after-dinner-npr-reports-1034570425,,
440,4/10/2025 10:30:54 AM,TipRanks,"Analysts Conflicted on These Technology Names: Shift4 Payments (FOUR), Nvidia (NVDA) and Atlassian (TEAM)",/news/stocks/analysts-conflicted-on-these-technology-names-shift4-payments-four-nvidia-nvda-and-atlassian-team-1034570781,,
441,4/10/2025 12:01:42 PM,TipRanks,NVIDIA call buyer realizes 99% same-day gains,/news/stocks/nvidia-call-buyer-realizes-99-same-day-gains-1034571174,,
442,4/10/2025 12:31:58 PM,TipRanks,"Morgan Stanley says tariff fears receded, but tariff impact on Nvidia ‘not over’",/news/stocks/morgan-stanley-says-tariff-fears-receded-but-tariff-impact-on-nvidia-not-over-1034571328,,
443,4/10/2025 1:02:12 PM,TipRanks,Notable open interest changes for April 10th,/news/stocks/notable-open-interest-changes-for-april-10th-1034571483,,
444,4/10/2025 1:45:06 PM,TipRanks,British AI Driving Group Wayve Starts the Engine on Global Expansion Plans With Nissan Deal,/news/stocks/british-ai-driving-group-wayve-starts-the-engine-on-global-expansion-plans-with-nissan-deal-1034571636,,
445,4/10/2025 1:56:10 PM,TipRanks,"AMD Stock Soars 24% after Tariff Freeze, But Challenges Loom in AI and China",/news/stocks/amd-stock-soars-24-after-tariff-freeze-but-challenges-loom-in-ai-and-china-1034571700,,
446,4/10/2025 2:22:56 PM,TipRanks,Dow Jones Index Today: Stocks Drop as Tariff Uncertainty Continues,/news/stocks/dow-jones-index-today-stocks-drop-as-tariff-uncertainty-continues-1034571854,,
447,4/10/2025 3:48:50 PM,Seeking Alpha,"Broadcom, Nvidia lead chip tumble as market sell-off resumes",https://seekingalpha.com/news/4430191-broadcom-nvidia-lead-chip-tumble-as-market-sell-off-resumes?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,,
448,4/10/2025 4:09:13 PM,Seeking Alpha,"SA analyst upgrades: TSLA, AAPL, NVDA, META, PLTR, ABBV, HUM, TGT",https://seekingalpha.com/news/4430194-sa-analyst-upgrades-tsla-aapl-nvda-meta-pltr-abbv-hum-tgt?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,,
449,4/10/2025 5:45:52 PM,TipRanks,"AI Daily: OpenAI countersues Musk, claims harassment",/news/stocks/ai-daily-openai-countersues-musk-claims-harassment-1034572095,,
